threshold,accuracy,precision_1,recall_1,f1_1,review_rate
-0.4806404428775497,0.8582887700534759,0.8333333333333334,0.9203980099502488,0.8747044917257684,0.9278074866310161
-0.47706863078616446,0.8609625668449198,0.8371040723981901,0.9203980099502488,0.8767772511848341,0.9278074866310161
-0.4631034680583317,0.8582887700534759,0.8363636363636363,0.9154228855721394,0.8741092636579573,0.9278074866310161
-0.45333644080973046,0.8609625668449198,0.8401826484018264,0.9154228855721394,0.8761904761904762,0.9278074866310161
-0.4522273503537424,0.8582887700534759,0.8394495412844036,0.9104477611940298,0.8735083532219571,0.9278074866310161
-0.45081616800259716,0.8609625668449198,0.8433179723502304,0.9104477611940298,0.8755980861244019,0.9278074866310161
-0.4488790041323971,0.8636363636363636,0.8472222222222222,0.9104477611940298,0.8776978417266187,0.9278074866310161
-0.4465620373325947,0.8663101604278075,0.8511627906976744,0.9104477611940298,0.8798076923076923,0.9278074866310161
-0.4404642156835903,0.8636363636363636,0.8504672897196262,0.9054726368159204,0.8771084337349397,0.9278074866310161
-0.4369014906610751,0.8609625668449198,0.8497652582159625,0.900497512437811,0.8743961352657005,0.9278074866310161
-0.4324672780593922,0.8636363636363636,0.8537735849056604,0.900497512437811,0.8765133171912833,0.9278074866310161
-0.41083043922294116,0.8663101604278075,0.8578199052132701,0.900497512437811,0.8786407766990292,0.9278074866310161
-0.39344404409984446,0.8449197860962567,0.8522167487684729,0.8606965174129353,0.8564356435643564,0.9278074866310161
-0.39118595722028693,0.8475935828877005,0.8564356435643564,0.8606965174129353,0.858560794044665,0.9278074866310161
